exercise_img,title,exercise_info,how_to,benefits,muscle_groups,equipment,muscle_img,muscle_worked
/user/downloads/Cable-Squat.gif,Cable Goblet Squat,,,,"{'primary': 'Hip, Leg, '}","Cable, Full Gym, Resistance Band, ",,
/user/downloads/Cable-Donkey-Kickback.gif,Cable Donkey Kickback,,,,"{'primary': 'Hip, '}","Cable, Full Gym, Resistance Band, ",,
/user/downloads/Bridge-Hip-Abduction.gif,Bridge Hip Abduction,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Adductor-Magnus-Stretch.gif,Thigh fly (Adductor Magnus Stretch),,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Split-Squat.gif,Split Jump Squat,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/squat-muscle-worked-300x300.png,"{'Target - Quadriceps ': '100%', 'Synergists - Gluteus Maximus': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Soleus': '80%', 'Dynamic Stabilizers - Hamstrings': '65%', 'Dynamic Stabilizers - Gastrocnemius': '65%'}"
/user/downloads/Cossack-Squat.gif,Cossack Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Leg-press-muscle-worked-300x300.png,"{'Target - Quadriceps ': '100%', 'Gluteus Maximus': '80%', 'Adductor Magnus': '80%', 'Calves': '80%', 'Hamstrings': '65%', 'Obliques': '65%'}"
/user/downloads/Glute-Kickback-Machine.gif,Glute Kickback Machine,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Synergists - Adductor Magnus': '85%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Erector Spinae': '80%', 'Stabilizers - Gluteus Medius': '80%', 'Stabilizers - Gluteus Minimus': '80%', 'Antagonist Stabilizers - Hamstrings': '70%', 'Antagonist Stabilizers - Rectus Abdominis': '70%'}"
/user/downloads/Standing-Cross-Leg-Hamstring-Stretch.gif,Standing Cross Leg Hamstring Stretch,,,,"{'primary': 'Calf, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Jump-Squat.gif,Jump Squats,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '90%', 'Gluteus Maximus': '80%', 'Hip Flexors': '70%', 'Calves': '70%', 'Hamstrings': '60%', 'Abs': '60%'}"
/user/downloads/Dumbbell-Goblet-Squat.gif,Dumbbell Goblet Squat,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Reverse-plank.gif,Reverse Plank,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/arm-leg-raise-muscle-worked-300x300.png,"{'Target - Gluteus Maximus ': '100%', 'Rectus Abdominis': '70%', 'Obliques': '70%', 'Erector Spinae': '70%', 'Hamstring': '70%', 'Shoulder': '70%'}"
/user/downloads/Landmine-Press.gif,Landmine Squat to Press,,,,"{'primary': 'Full Body, Hip, Leg, Shoulders, '}","Full Gym, Landmine, ",/user/downloads/ladmine-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Abdominals': '75%', 'Synergists - Triceps': '75%', 'Synergists - Gluteus Maximus': '75%', 'Synergists - Adductor Magnus': '75%', 'Synergists - Quadriceps': '75%', 'Synergists - Soleus': '75%'}"
/user/downloads/Standing-Hip-Extension.gif,Standing Hip Extension,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-hip-adduction-machine-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Adductor Magnus': '85%', 'Hamstring': '85%'}"
/user/downloads/Bench-Glute-Flutter-Kicks.gif,Bench Glute Flutter Kicks,,,,"{'primary': 'Hip, '}","Bench, Full Gym, NO EQUIPMENT, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Synergists - Adductor Magnus': '85%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Erector Spinae': '80%', 'Stabilizers - Gluteus Medius': '80%', 'Stabilizers - Gluteus Minimus': '80%', 'Antagonist Stabilizers - Hamstrings': '70%', 'Antagonist Stabilizers - Rectus Abdominis': '70%'}"
/user/downloads/Dumbbell-Lateral-Step-Up.gif,Dumbbell Lateral Step Up,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Barbell-Step-Up.gif,Barbell Step-Up,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Lying-glute-stretch.gif,Lying Glute Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Reverse-Hyperextension-Machine.gif,Reverse Hyperextension Machine,,,,"{'primary': 'Erector Spinae, Hip, '}","Full Gym, Machine, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Synergists - Hamstring': '85%', 'Stabilizers - Erector Spinae': '80%', 'Antagonist Stabilizers - Obliques': '70%', 'Antagonist Stabilizers - Rectus Abdominis': '70%'}"
/user/downloads/bodyweight-hip-thrust.gif,Bodyweight Hip Thrust,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Rectus Abdominis': '80%', 'Stabilizers - Iliopsoas': '80%', 'Stabilizers - Tensor Fasciae Latae': '80%', 'Stabilizers - Pectineus': '80%', 'Stabilizers - Sartorius': '80%', 'Stabilizers - Adductor Longus': '80%', 'Stabilizers - Adductor Brevis': '80%', 'Stabilizers - Quadriceps': '80%', 'Stabilizers - Erector Spinae': '80%', 'Stabilizers - Hamstring': '80%'}"
/user/downloads/Plank-with-Arm-and-Leg-Lift.gif,Plank With Arm And Leg Lift,,,,"{'primary': 'Abs, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/MUSCLES-WORKED-IN-PLANK-LEG-LIFT-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Hamstrings': '80%', 'Synergists - Gluteus Maximus': '80%', 'Stabilizers - Quadriceps': '70%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '70%', 'Stabilizers - Pectoralis major': '70%', 'Stabilizers - Serratus Anterior': '70%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Single-Leg-Bridge.gif,Single Leg Bridge,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Rectus Abdominis': '80%', 'Stabilizers - Iliopsoas': '80%', 'Stabilizers - Tensor Fasciae Latae': '80%', 'Stabilizers - Pectineus': '80%', 'Stabilizers - Sartorius': '80%', 'Stabilizers - Adductor Longus': '80%', 'Stabilizers - Adductor Brevis': '80%', 'Stabilizers - Quadriceps': '80%', 'Stabilizers - Erector Spinae': '80%', 'Stabilizers - Hamstring': '80%'}"
/user/downloads/Smith-Machine-Good-Morning.gif,Smith Machine Good Morning,,,,"{'primary': 'Erector Spinae, Hip, Leg, '}","Full Gym, Machine, ",/user/downloads/muscle-worked-in-the-good-morning-300x300.png,"{'Target - Hamstrings': '100%', 'Synergists - Gluteus Maximus': '80%', 'Synergists - Adductor Magnus': '80%', 'Stabilizers - Erector Spinae ': '65%', 'Antagonist Stabilizers - Rectus Abdominis': '65%', 'Antagonist Stabilizers - Obliques': '65%'}"
/user/downloads/Cable-Pull-Through.gif,Cable Pull Through,,,,"{'primary': 'Erector Spinae, Hip, '}","Cable, Full Gym, ",,
/user/downloads/Wall-Sit.png,Wall Sit,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Pistol-squat-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Quadriceps': '80%', 'Hamstring': '80%', 'Obliques': '70%', 'Calves': '60%'}"
/user/downloads/High-Knee-Squat.gif,High Knee Squat,,,,"{'primary': 'Abs, Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Swimming.gif,Swimming,,,,"{'primary': 'Back / Wing, Erector Spinae, Hip, Trapezius, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Swimming-muscle-worked-300x300.png,"{'Target - Abdominal': '100%', 'Hips': '80%', 'Erector Spinae': '80%', 'Hamstring': '70%', 'Shoulder': '60%', 'Back': '60%', 'Leg': '60%'}"
/user/downloads/Reverse-Hyperextensions.gif,Frog Reverse Hyperextension,,,,"{'primary': 'Erector Spinae, Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kettlebell-Split-Snatch.gif,Kettlebell Split Snatch,,,,"{'primary': 'Hip, Leg, Shoulders, '}","Full Gym, Kettlebell, ",,
/user/downloads/Kettlebell-Swings.gif,Kettlebell Swings,,,,"{'primary': 'Abs, Full Body, Hip, Leg, Shoulders, '}","Full Gym, Kettlebell, ",/user/downloads/Kettlebell-Swing-Muscles-Worked-300x300.png,"{'Gluteus Maximus': '100%', 'Synergists - Hamstrings': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Quadriceps': '80%', 'Synergists - Soleus': '80%', 'Synergists - Erector Spinae': '80%', 'Synergists - Trapezius': '80%', 'Synergists - Deltoids': '80%', 'Synergists - Serratus Anterior': '80%', 'Synergists - Pectoralis Major ': '80%', 'Synergists - Rectus Abdominis': '80%', 'Synergists - Obliques': '80%', 'Synergists - Latissimus Dorsi': '80%'}"
/user/downloads/Bodyweight-Single-Leg-Deadlift.gif,Bodyweight Single Leg Deadlift,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Dumbbell-romanian-deadlift-1-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Synergists - Hamstring': '80%', 'Synergists - Adductor Magnus': '80%', 'Stabilizers - Erector Spinae': '70%', 'Stabilizers - Quadriceps': '70%', 'Stabilizers - Trapezius': '70%', 'Stabilizers - Rhomboids': '70%', 'Stabilizers - Latissimus Dorsi': '70%', 'Stabilizers - Levator Scapulae': '70%', 'Stabilizers - Gluteus Medius, Minius': '70%', 'Stabilizers - Quadratus Lumborum': '70%', 'Stabilizers - Obliques': '70%', 'Dynamic Stabilizers - Rectus Abdominis': '65%', 'Dynamic Stabilizers - Obliques': '65%'}"
/user/downloads/Bodyweight-Box-Squat.gif,Bodyweight Box Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Step-Up-Single-Leg-Balance-with-Bicep-Curl.gif,Step Up Single Leg Balance with Bicep Curl,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Bird-Dog.gif,Bird Dog,,,,"{'primary': 'Erector Spinae, Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Dumbeel-Step-Up.gif,Dumbbell Step-Up,,,,"{'primary': 'Hip, Leg, '}","Bench, Dumbbells, Full Gym, ",,
/user/downloads/belt-squat.gif,Belt Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Machine, ",,
/user/downloads/bodyweight-reverse-lunge.gif,Reverse Lunge,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Dumbbell-Glute-Bridge.gif,Dumbbell Glute Bridge,,,,"{'primary': 'Hip, '}","Dumbbells, Full Gym, ",,
/user/downloads/One-Arm-Kettlebell-Snatch-exercise.gif,One Arm Kettlebell Snatch,,,,"{'primary': 'Hip, Leg, Shoulders, '}","Full Gym, Kettlebell, ",/user/downloads/ladmine-press-muscle-worked-300x300.png,"{'Anterior Deltoid': '100%', 'Trapezius': '75%', 'Serratus Anterior': '75%', 'Abdominals': '75%', 'Gluteus Maximus': '75%', 'Hamstring': '75%', 'Quadriceps': '75%', 'Lower Back/Lumbar': '75%', 'Soleus': '75%'}"
/user/downloads/Front-Plank-With-Arm-And-Leg-Lift.gif,Front Plank With Arm And Leg Lift,,,,"{'primary': 'Abs, Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Resistance-Band-Reverse-Hyperextension.gif,Resistance Band Reverse Hyperextension,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Resistance-Band-Toe-Touch.gif,Resistance Band Toe Touch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Resistance Band, ",,
/user/downloads/Kneeling-Hip-Flexor-Stretch.gif,Kneeling Hip Flexor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Exercise-Ball-Wall-Squat.gif,Exercise Ball Wall Squat,,,,"{'primary': 'Hip, Leg, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Kettlebell-Clean-and-Jerk.gif,Kettlebell Clean and Jerk,,,,"{'primary': 'Cardio, Full Body, Hip, Leg, Shoulders, '}","Full Gym, Kettlebell, ",/user/downloads/ladmine-press-muscle-worked-300x300.png,"{'Anterior Deltoid': '100%', 'Trapezius': '75%', 'Serratus Anterior': '75%', 'Abdominals': '75%', 'Gluteus Maximus': '75%', 'Hamstring': '75%', 'Quadriceps': '75%', 'Lower Back/Lumbar': '75%', 'Soleus': '75%'}"
/user/downloads/kettlebell-goblet-squat.gif,Kettlebell Goblet Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Kettlebell, ",,
/user/downloads/kettlebell-deadlift.gif,Kettlebell Deadlift,,,,"{'primary': 'Erector Spinae, Hip, Leg, '}","Full Gym, Kettlebell, ",,
/user/downloads/Band-Lying-Hip-External-Rotation.gif,Band Lying Hip External Rotation,,,,"{'primary': 'Hip, '}","Cable, Full Gym, Resistance Band, ",,
/user/downloads/Dumbbell-Split-Jump.gif,Dumbbell Split Jump,,,,"{'primary': 'Cardio, Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Banded-Step-up.gif,Banded Step-up,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Resistance Band, ",,
/user/downloads/Dumbbell-Jump-Squat.gif,Dumbbell Jump Squat,,,,"{'primary': 'Cardio, Full Body, Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/burpees.gif,Burpees,,,,"{'primary': 'Abs, Cardio, Full Body, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/burpee-muscle-worked-300x300.png,"{'Target - Abs': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%', 'Shoulders': '65%', 'Chest': '65%', 'Triceps': '65%'}"
/user/downloads/Barbell-Glute-Bridge-Two-Legs-on-Bench.gif,Barbell Glute Bridge On Bench,,,,"{'primary': 'Hip, '}","Barbell, Full Gym, ",,
/user/downloads/Reverse-Hack-Squat.gif,Reverse Hack Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Machine, ",,
/user/downloads/Duck-Walk.gif,Duck Walk,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Zercher-Squat.gif,Zercher Squat,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Ab-Wheel-Rollout.gif,Ab Wheel Rollout,,,,"{'primary': 'Abs, Hip, '}","Full Gym, ",/user/downloads/Muscles-Worked-in-The-Ab-Wheel-Rollout.png,"{'Target - Iliopsoas': '100%', 'Synergists - Tensor Fasciae Latae': '75%', 'Synergists - Sartorius': '75%', 'Synergists - Pectineus': '75%', 'Synergists - Adductor Longus': '75%', 'Synergists - Adductor Brevis': '75%', 'Synergists - Latissimus Dorsi': '75%', 'Synergists - Teres Major': '75%', 'Synergists - Pectoralis Major': '75%', 'Synergists - Posterior Deltoid': '75%', 'Synergists - Rhomboids': '75%', 'Stabilizers - Abdominal': '70%', 'Stabilizers - Obliques': '70%', 'Stabilizers - Triceps': '70%', 'Stabilizers - Wrist Flexors': '70%', 'Dynamic Stabilizers - Rectus Femoris': '70%', 'Dynamic Stabilizers - Erector Spinae': '70%'}"
/user/downloads/Standing-Hamstring-Stretch.gif,Standing Hamstring Stretch,,,,"{'primary': 'Calf, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kettlebell-Thruster.gif,Kettlebell Thruster,,,,"{'primary': 'Hip, Leg, Shoulders, '}","Full Gym, Kettlebell, ",/user/downloads/ladmine-press-muscle-worked-300x300.png,"{'Anterior Deltoid': '100%', 'Trapezius': '75%', 'Serratus Anterior': '75%', 'Abdominals': '75%', 'Triceps': '75%', 'Gluteus Maximus': '75%', 'Hamstring': '75%', 'Adductor Magnus': '75%', 'Quadriceps': '75%', 'Soleus': '75%'}"
/user/downloads/One-Arm-Dumbbell-Snatch.gif,One Arm Dumbbell Snatch,,,,"{'primary': 'Full Body, Hip, Leg, Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Clean-and-press-muscle-worked-300x300.png,"{'Anterior Deltoid': '100%', 'Gluteus Maximus': '75%', 'Quadriceps': '75%', 'Erector Spinae': '75%', 'Hamstring': '75%', 'Trapezius': '75%', 'Serratus Anterior': '75%', 'Abdominals': '75%', 'Latissimus Dorsi': '75%', 'Adductor Magnus': '75%', 'Soleus': '75%'}"
/user/downloads/Landmine-Lunge.gif,Landmine Lunge,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, Landmine, ",,
/user/downloads/Smith-Machine-Lunge.gif,Smith Machine Lunge,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Machine, ",,
/user/downloads/Towel-Leg-Curl.gif,Towel Leg Curl,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Single-Leg-Hip-Thrust-Jump.gif,Single Leg Hip Thrust Jump,,,,"{'primary': 'Cardio, Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Foam-Roller-Glutes.gif,Foam Roller Glutes,,,,"{'primary': 'Hip, '}","Foam Roller, Full Gym, ",,
/user/downloads/Foam-Roller-Inner-Thigh-Adductor-Stretch.gif,Foam Roller Inner Thigh Adductor Stretch,,,,"{'primary': 'Hip, Leg, '}","Foam Roller, Full Gym, ",,
/user/downloads/90-90-Hip-Stretch.gif,90/90 Hip Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Stiff-Leg-Deadlift.gif,Stiff Leg Deadlift,,,,"{'primary': 'Erector Spinae, Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Cable-Forward-Lunge.gif,Cable Forward Lunge,,,,"{'primary': 'Hip, Leg, '}","Cable, Full Gym, ",,
/user/downloads/Cable-Kneeling-Pull-Through.gif,Kneeling Cable Pull Through,,,,"{'primary': 'Hip, '}","Cable, Full Gym, ",,
/user/downloads/Cable-Front-Squat.gif,Cable Front Squat,,,,"{'primary': 'Hip, Leg, '}","Cable, Full Gym, ",,
/user/downloads/trap-bar-jump-squat.gif,Trap Bar Jump Squat,,,,"{'primary': 'Full Body, Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Box-Jump-to-Pistol-Squat.gif,Box Jump to Pistol Squat,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Box-Jump-2-to-1.gif,Box Jump 2 to 1,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Box-Jump-1-to-2.gif,Box Jump 1 to 2,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Single-Leg-Box-Jump.gif,Single Leg Box Jump,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Barbell-Jump-Squat.gif,Barbell Jump Squat,,,,"{'primary': 'Full Body, Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Frog-Pose-mandukasana.gif,Frog Pose,,,,"{'primary': 'Hip, Leg, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/ATG-Split-Squat.gif,ATG Split Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Seated-Piriformis-Stretch.gif,Seated Piriformis Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Barbell-Pin-Squat.gif,Barbell Pin Squat,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Hip-Extension-On-Bench.gif,Hip Extension On Bench,,,,"{'primary': 'Hip, '}","Bench, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Donkey-Kick-on-Smith-Machine.gif,Donkey Kick on Smith Machine,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/Glute-Bridge-on-Bench.gif,Glute Bridge on Bench,,,,"{'primary': 'Hip, '}","Bench, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Donkey-Kick-on-Leg-Extension-Machine.gif,Donkey Kick on Leg Extension Machine,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/Hip-Thrust-on-The-Leg-Extension-Machine.gif,Hip Thrust on The Leg Extension Machine,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/Hip-Thrust-Machine.gif,Hip Thrust Machine,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/Squat-on-The-Abductor-Machine.gif,Squat on The Abductor Machine,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/Barbell-Single-Leg-Hip-Thrust.gif,Barbell Single Leg Hip Thrust,,,,"{'primary': 'Hip, '}","Barbell, Full Gym, ",,
/user/downloads/Pelvic-Tilt.gif,Pelvic Tilt,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Glute-Bridge-One-Leg-on-Bench.gif,Glute Bridge One Leg on Bench,,,,"{'primary': 'Hip, '}","Bench, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Unilateral-Bridge.gif,Unilateral Bridge,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Side-Bridge-Hip-Abduction.gif,Side Bridge Hip Abduction,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Straight-Leg-Kickback.gif,Straight Leg Kickback,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Decline-Bench-Dumbbell-Lunge.gif,Decline Bench Dumbbell Lunge,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Banded-Standing-Glute-Kickback.gif,Banded Standing Glute Kickback,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Seated-Hip-Abduction.gif,Banded Seated Hip Abduction,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Single-Leg-Glute-Bridge.gif,Banded Single Leg Glute Bridge,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Glute-Bridge.gif,Banded Glute Bridge,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Walk.gif,Banded Walk,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Resistance Band, ",,
/user/downloads/Band-Side-Lying-Clam.gif,Band Side Lying Clam,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Resistance-Band-Lateral-Walk.gif,Resistance Band Lateral Walk,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Glute-Kickbacks.gif,Banded Glute Kickbacks,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Donkey-Kicks.gif,Banded Donkey Kicks,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Thigh-Fly.gif,Banded Thigh Fly,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Band-Side-Lying-Leg-Lift.gif,Band Side Lying Leg Lift,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Banded-Fire-Hydrant.gif,Banded Fire Hydrant,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Kneeling-Jump-Squat.gif,Kneeling Jump Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Banded-Kettlebell-Goblet-Squat.gif,Banded Kettlebell Goblet Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Kettlebell, Resistance Band, ",,
/user/downloads/Kettlebell-front-squat.gif,Kettlebell Front Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Kettlebell, ",,
/user/downloads/Single-Knee-To-Chest-Stretch.gif,Single Knee To Chest,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Pistol-Squat-to-Box.gif,Pistol Squat to Box,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Frog-Pump.gif,Frog Pump,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Landmine-Deadlift.gif,Landmine Deadlift,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, Landmine, ",,
/user/downloads/Band-Seated-Hip-External-Rotation.gif,Band Seated Hip External Rotation,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Band-Seated-Hip-Internal-Rotation.gif,Band Seated Hip Internal Rotation,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Landmine-Squat.gif,Landmine Squat,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, Landmine, ",,
/user/downloads/STANDING-KNEE-HUGS.gif,Standing Knee Hugs,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Standing-Knee-Hugs-muscle-worked-300x300.png,"{'Hamstrings': '100%', 'Glutes': '100%', 'Quadriceps': '100%', 'Hip Flexors': '100%'}"
/user/downloads/Fire-Hydrant.gif,Fire Hydrant,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/SNAP-JUMPS.gif,Snap Jumps,,,,"{'primary': 'Abs, Cardio, Full Body, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Snap-Jumps-muscle-worked-300x300.png,"{'Target - Abs': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%', 'Shoulders': '65%'}"
/user/downloads/Piriformis-Stretch.gif,Piriformis Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
